timestamp,device_id,temperature,humidity,pressure,rain_raw,rain_detected
2026-09-12T04:44:00Z,station01,32.17,58.21,1008.75,2775,0
2026-09-12T04:45:00Z,station01,32.63,58.61,1008.72,2800,0
2026-09-12T04:46:00Z,station01,32.34,58.27,1008.66,2821,0
2026-09-12T04:47:00Z,station01,32.22,57.04,1008.82,2764,0
2026-09-12T04:48:00Z,station01,32.34,59.11,1008.63,2774,0
2026-09-12T04:49:00Z,station01,31.96,59.82,1008.6,2824,0
2026-09-12T04:50:00Z,station01,32.35,58.25,1008.74,2837,0
2026-09-12T04:51:00Z,station01,32.32,58.85,1008.76,2819,0
2026-09-12T04:52:00Z,station01,32.26,59.19,1008.65,2830,0
2026-09-12T04:53:00Z,station01,32.5,58.78,1008.59,2836,0
2026-09-12T04:54:00Z,station01,32.34,59.19,1008.72,2841,0
2026-09-12T04:55:00Z,station01,32.23,58.18,1008.63,2786,0
2026-09-12T04:56:00Z,station01,32.14,59.38,1008.7,2820,0
2026-09-12T04:57:00Z,station01,32.22,58.48,1008.6,2778,0
2026-09-12T04:58:00Z,station01,32.21,58.95,1008.62,2847,0
2026-09-12T04:59:00Z,station01,32.16,60.0,1008.73,2794,0
2026-09-12T05:00:00Z,station01,32.02,58.59,1008.77,2768,0
2026-09-12T05:01:00Z,station01,32.34,59.38,1008.48,2772,0
2026-09-12T05:02:00Z,station01,32.13,59.41,1008.63,2775,0
2026-09-12T05:03:00Z,station01,32.16,58.76,1008.52,2848,0
2026-09-12T05:04:00Z,station01,32.27,59.48,1008.43,2756,0
2026-09-12T05:05:00Z,station01,32.09,59.89,1008.81,2785,0
2026-09-12T05:06:00Z,station01,31.91,58.89,1008.48,2791,0
2026-09-12T05:07:00Z,station01,32.16,60.09,1008.41,2773,0
2026-09-12T05:08:00Z,station01,32.29,59.51,1008.44,2762,0
2026-09-12T05:09:00Z,station01,32.0,59.52,1008.39,2837,0
2026-09-12T05:10:00Z,station01,31.85,59.83,1008.48,2849,0
2026-09-12T05:11:00Z,station01,31.99,61.27,1008.51,2837,0
2026-09-12T05:12:00Z,station01,32.23,60.13,1008.74,2833,0
2026-09-12T05:13:00Z,station01,31.99,59.73,1008.58,2832,0
2026-09-12T05:14:00Z,station01,32.08,60.1,1008.58,2777,0
2026-09-12T05:15:00Z,station01,32.01,60.71,1008.47,2802,0
2026-09-12T05:16:00Z,station01,31.9,59.99,1008.4,2825,0
2026-09-12T05:17:00Z,station01,31.93,60.6,1008.56,2766,0
2026-09-12T05:18:00Z,station01,31.99,60.62,1008.42,2788,0
2026-09-12T05:19:00Z,station01,32.03,60.6,1008.37,2791,0
2026-09-12T05:20:00Z,station01,31.82,60.47,1008.49,2782,0
2026-09-12T05:21:00Z,station01,31.84,61.03,1008.54,2844,0
2026-09-12T05:22:00Z,station01,31.66,60.9,1008.22,2788,0
2026-09-12T05:23:00Z,station01,32.01,61.41,1008.31,2816,0
2026-09-12T05:24:00Z,station01,31.82,60.82,1008.24,2843,0
2026-09-12T05:25:00Z,station01,31.44,61.74,1008.49,2764,0
2026-09-12T05:26:00Z,station01,32.25,61.03,1008.42,2769,0
2026-09-12T05:27:00Z,station01,31.56,60.13,1008.32,2788,0
2026-09-12T05:28:00Z,station01,31.49,60.74,1008.17,2793,0
2026-09-12T05:29:00Z,station01,31.82,61.02,1008.45,2753,0
2026-09-12T05:30:00Z,station01,31.85,60.88,1008.18,2822,0
2026-09-12T05:31:00Z,station01,32.08,62.05,1008.27,2797,0
2026-09-12T05:32:00Z,station01,31.73,61.84,1008.35,2810,0
2026-09-12T05:33:00Z,station01,31.71,61.0,1008.36,2765,0
2026-09-12T05:34:00Z,station01,31.86,61.83,1008.37,2786,0
2026-09-12T05:35:00Z,station01,31.47,61.06,1008.43,2756,0
2026-09-12T05:36:00Z,station01,31.91,61.22,1008.26,2775,0
2026-09-12T05:37:00Z,station01,31.71,61.63,1008.37,2774,0
2026-09-12T05:38:00Z,station01,31.92,61.94,1008.2,2838,0
2026-09-12T05:39:00Z,station01,31.4,61.79,1008.22,2792,0
2026-09-12T05:40:00Z,station01,31.73,61.45,1008.23,2846,0
2026-09-12T05:41:00Z,station01,31.74,62.6,1008.18,2768,0
2026-09-12T05:42:00Z,station01,31.08,61.93,1008.13,2763,0
2026-09-12T05:43:00Z,station01,31.61,61.53,1008.24,2768,0
2026-09-12T05:44:00Z,station01,31.72,62.57,1008.26,2812,0
2026-09-12T05:45:00Z,station01,31.45,61.71,1008.13,2758,0
2026-09-12T05:46:00Z,station01,31.7,61.53,1008.26,2818,0
2026-09-12T05:47:00Z,station01,31.69,62.24,1008.14,2753,0
2026-09-12T05:48:00Z,station01,31.25,62.33,1008.1,2822,0
2026-09-12T05:49:00Z,station01,31.27,61.5,1008.08,2802,0
2026-09-12T05:50:00Z,station01,31.52,62.6,1008.18,2836,0
2026-09-12T05:51:00Z,station01,31.55,62.8,1008.06,2811,0
2026-09-12T05:52:00Z,station01,31.23,62.21,1007.92,2756,0
2026-09-12T05:53:00Z,station01,31.29,62.39,1008.03,2801,0
2026-09-12T05:54:00Z,station01,31.62,62.98,1008.18,2759,0
2026-09-12T05:55:00Z,station01,31.1,62.61,1008.1,2788,0
2026-09-12T05:56:00Z,station01,31.01,62.76,1007.99,2796,0
2026-09-12T05:57:00Z,station01,31.02,63.01,1007.98,2795,0
2026-09-12T05:58:00Z,station01,31.7,61.81,1008.14,2757,0
2026-09-12T05:59:00Z,station01,31.63,63.15,1008.02,2790,0
2026-09-12T06:00:00Z,station01,31.49,62.92,1007.8,2751,0
2026-09-12T06:01:00Z,station01,31.45,62.44,1008.05,2818,0
2026-09-12T06:02:00Z,station01,31.33,62.6,1008.09,2834,0
2026-09-12T06:03:00Z,station01,31.33,62.76,1007.95,2790,0
2026-09-12T06:04:00Z,station01,31.18,63.83,1007.88,2843,0
2026-09-12T06:05:00Z,station01,31.02,63.8,1007.88,2768,0
2026-09-12T06:06:00Z,station01,31.45,62.62,1007.82,2806,0
2026-09-12T06:07:00Z,station01,31.39,63.5,1007.92,2845,0
2026-09-12T06:08:00Z,station01,31.18,63.1,1007.83,2815,0
2026-09-12T06:09:00Z,station01,31.19,63.3,1007.73,2838,0
2026-09-12T06:10:00Z,station01,30.9,63.52,1007.91,2834,0
2026-09-12T06:11:00Z,station01,31.1,63.78,1008.06,2768,0
2026-09-12T06:12:00Z,station01,31.05,63.7,1008.03,2831,0
2026-09-12T06:13:00Z,station01,30.94,63.78,1007.8,2762,0
2026-09-12T06:14:00Z,station01,30.98,62.62,1007.86,2846,0
2026-09-12T06:15:00Z,station01,31.09,65.1,1007.88,2757,0
2026-09-12T06:16:00Z,station01,30.91,63.47,1007.75,2838,0
2026-09-12T06:17:00Z,station01,30.98,63.41,1007.76,2835,0
2026-09-12T06:18:00Z,station01,30.45,64.18,1007.74,2751,0
2026-09-12T06:19:00Z,station01,30.96,65.14,1007.68,2827,0
2026-09-12T06:20:00Z,station01,30.72,64.51,1007.88,2755,0
2026-09-12T06:21:00Z,station01,30.32,65.62,1007.81,2814,0
2026-09-12T06:22:00Z,station01,30.94,64.28,1007.7,2815,0
2026-09-12T06:23:00Z,station01,30.93,64.48,1007.89,2813,0
2026-09-12T06:24:00Z,station01,30.96,64.31,1007.72,2825,0
2026-09-12T06:25:00Z,station01,30.56,64.35,1007.84,2752,0
2026-09-12T06:26:00Z,station01,30.89,64.64,1007.57,2787,0
